paper_idv, convert_time
2311.07338v2, 169.6988866329193
2404.18606v1, 44.599958658218384
2404.18608v1, 48.01153516769409
2401.04813v2, 450.38000416755676
2404.18599v1, 32.71582818031311
2404.18607v1, 56.285574436187744
2404.18621v1, 98.0810694694519
2311.09005v2, 41.988653898239136
2404.18594v1, 15.372668027877808
2404.18609v1, 74.151700258255
2404.16612v2, 174.35459899902344
2403.16418v2, 320.09511852264404
2404.05635v2, 17.60727548599243
2404.18613v1, 92.53706550598145
2404.09586v2, 31.339932918548584
2203.06076v2, 346.5475552082062
2404.18598v1, 52.70301580429077
2401.04068v2, 16.616682052612305
2404.02279v2, 5.62639856338501
2404.18602v1, 64.10498332977295
2404.18610v1, 97.09453296661377
2404.18626v1, 164.0545313358307
2404.18655v1, 311.0840163230896
2404.18587v1, 18.109402418136597
2307.08874v2, 199.4999918937683
2404.18589v1, 29.44002890586853
2404.10878v5, 454.8014178276062
2404.18596v1, 76.74236273765564
2310.14728v2, 278.6445937156677
2404.18578v1, 23.35461974143982
2402.03690v2, 54.48496985435486
2310.15000v3, 17.17094588279724
2403.08748v2, 72.31956100463867
2403.09880v2, 181.04607391357422
2404.18597v1, 95.0885591506958
2404.18574v1, 11.748260498046875
2404.18576v1, 15.154299259185791
2404.18583v1, 54.41098952293396
2404.18595v1, 93.90146565437317
2404.18585v1, 58.89741587638855
2404.18601v1, 119.53380966186523
2404.18586v1, 68.86860013008118
2404.18570v1, 15.504589319229126
2404.18593v1, 93.10248637199402
2404.18581v1, 69.68370962142944
2404.18567v1, 13.412944078445435
2404.18577v1, 54.118226051330566
2403.18498v2, 104.01263189315796
2404.18562v1, 11.607359647750854
2404.18569v1, 37.74134135246277
2305.08051v7, 89.54203844070435
2404.18572v1, 51.24046754837036
2309.15710v2, 422.5658848285675
2404.18582v1, 100.30434131622314
2311.16806v2, 23.287806034088135
2404.18575v1, 65.79800987243652
2103.15416v2, 56.677260875701904
2404.18590v1, 126.79622054100037
2404.18573v1, 79.2351622581482
2404.18559v1, 38.221572399139404
2404.18556v1, 25.78977942466736
2402.08367v2, 115.39947843551636
2404.18618v1, 262.1131241321564
2309.02072v4, 41.19210934638977
2404.18564v1, 80.39093041419983
2308.02279v2, 156.58100819587708
2209.03386v3, 49.11336541175842
2404.12325v2, 100.59160923957825
2404.18558v1, 58.6765353679657
2311.15486v2, 68.46149134635925
2404.18579v1, 151.700612783432
2404.18571v1, 115.09183883666992
2404.13570v2, 117.14983677864075
2404.18557v1, 76.62082409858704
2404.18552v1, 28.5557062625885
2306.09405v3, 49.7509880065918
2401.16081v2, 81.29251837730408
2208.07663v3, 44.310800552368164
2404.18546v1, 12.654553890228271
2312.08367v3, 26.59711718559265
2404.18542v1, 5.9427289962768555
2404.18548v1, 33.59137725830078
2402.00696v2, 160.32243585586548
1903.12310v3, 39.13239860534668
2404.18568v1, 145.28453636169434
2404.18560v1, 109.93156409263611
2404.18563v1, 132.59036374092102
2404.15102v2, 53.74071955680847
2404.09005v2, 67.02557063102722
2404.18592v1, 240.3805968761444
2402.07596v2, 95.59753012657166
2404.18553v1, 88.7539701461792
2404.18540v1, 38.520769119262695
2404.18537v1, 32.442068576812744
2404.18541v1, 45.61506128311157
2404.18555v1, 116.26121139526367
2311.17528v2, 36.86270236968994
2404.18550v1, 103.26510524749756
2404.18538v1, 63.16709113121033
2404.18531v1, 43.34748959541321
2404.18526v1, 28.45614767074585
2404.18528v1, 36.937094926834106
2310.05011v12, 80.75162506103516
2404.18533v1, 62.45858359336853
2309.10119v2, 108.65760540962219
2404.18536v1, 78.33295011520386
2404.18523v1, 25.339290618896484
2404.18532v1, 72.60843992233276
2404.18522v1, 19.892165899276733
2404.18529v1, 62.12204885482788
2404.18545v1, 112.05244708061218
2307.02046v6, 22.229346990585327
2404.18534v1, 92.22234010696411
2404.18516v1, 15.04578971862793
2404.18515v1, 13.506203413009644
2404.18544v1, 123.15758228302002
2401.14954v2, 48.17631483078003
2404.18520v1, 43.07363414764404
2401.12194v2, 87.78579831123352
2302.04783v4, 292.22745656967163
2404.14846v2, 104.97813510894775
2404.18511v1, 16.114803791046143
2403.13389v2, 10.81830358505249
2404.18510v1, 13.801406621932983
2404.18517v1, 49.547781229019165
2403.09993v2, 29.737799406051636
2404.18547v1, 172.27862668037415
2404.18507v1, 10.341400384902954
2404.18506v1, 9.654087781906128
2404.18513v1, 42.96556615829468
2404.18512v1, 42.671584129333496
2310.19169v8, 4.330552577972412
2404.18514v1, 56.07937264442444
2404.18561v1, 256.86493730545044
2404.18521v1, 77.268470287323
2404.18543v1, 166.25204396247864
2404.18504v1, 12.039072751998901
2404.18565v1, 284.1040997505188
2310.07545v2, 123.69336438179016
2312.02731v3, 79.91610646247864
2404.18519v1, 85.09093523025513
2404.18508v1, 38.24770522117615
2404.18499v1, 34.95159912109375
2404.18524v1, 122.61385464668274
2402.08439v2, 13.246817350387573
2404.14054v2, 46.83017325401306
2404.17524v2, 68.76013493537903
2404.18495v1, 17.381563663482666
2404.18493v1, 13.394784212112427
2306.05208v2, 77.04094409942627
2404.17413v2, 34.17370009422302
2404.14480v2, 69.99177026748657
2212.09537v2, 127.89538645744324
2306.05345v3, 445.7227249145508
2404.18603v1, 492.16296768188477
2401.11183v2, 30.632847785949707
2306.10784v2, 136.92264604568481
2404.18509v1, 111.10215258598328
2404.18502v1, 96.4932930469513
2404.18539v1, 249.04514980316162
2404.18498v1, 99.7799391746521
2205.04287v3, 98.7177221775055
2401.15009v2, 78.78343272209167
2404.18491v1, 64.58923244476318
2210.01603v2, 106.23219060897827
2208.10114v2, 290.9906826019287
2404.03147v2, 35.94088315963745
2306.08616v3, 61.55450892448425
2403.06915v2, 76.00082516670227
2404.05121v2, 89.88343667984009
2306.10947v3, 174.06675004959106
2404.18481v1, 31.634175062179565
